t;p.can_tdist;p.can_tfuel
1531154208;4442500;50713
1531154220;4442500;50713
1531154230;4442500;50713
1531154241;4442500;50713
1531154252;4442500;50713
1531154263;4442500;50713
1531154274;4442500;50713
1531154285;4442500;50713
1531154296;4442500;50713
1531154307;4442500;50713
1531154318;4442500;50713
1531154332;4442500;50713
1531154343;4442500;50713
1531154355;4442500;50713
1531154366;4442500;50713
1531154377;4442500;50713
1531154388;4442500;50713
1531154399;4442500;50713
1531154410;4442500;50713
1531154420;4442500;50713
1531154431;4442500;50713
1531154443;4442500;50713
1531154453;4442500;50713
1531154464;4442500;50713
1531154475;4442500;50713
1531154486;4442500;50713
1531154497;4442500;50713
1531154508;4442500;50713
1531155313;4442500;50713
1531155314;4442500;50713
1531155318;4447100;50943
1531155326;4447100;50948
1531155345;4447100;50948
1531155355;4447100;50948
1531155366;4447100;50948
1531155378;4447100;50948
1531155388;4447100;50948
1531155399;4447100;50948
1531155410;4447100;50948
1531155421;4447100;50948
1531155432;4447100;50948
1531155443;4447100;50948
1531155454;4447100;50948
1531155465;4447100;50948
1531155476;4447100;50948
1531155487;4447100;50948
1531155498;4447100;50948
1531155509;4447100;50948
1531155520;4447100;50948
1531155542;4451100;51133
1531155544;4451100;51139
1531155551;4451200;51144
1531155560;4451400;51150
1531155617;4452500;51212
1531155628;4452700;51217
1531155632;4452800;51217
1531155644;4453000;51223
1531155649;4453100;51234
1531155709;4454500;51312
1531155759;4455600;51346
1531155764;4455700;51363
1531155768;4455800;51368
1531155828;4457000;51424
1531155837;4457100;51430
1531155857;4457400;51436
1531155899;4458000;51469
1531155959;4459300;51531
1531156019;4460100;51576
1531156051;4460600;51592
1531156111;4461700;51637
1531156171;4462300;51665
1531156222;4462800;51693
1531156242;4462800;51693
1531156253;4462800;51693
1531156264;4462800;51693
1531156275;4462800;51693
1531156303;4463900;51766
1531156363;4465000;51822
1531156413;4465600;51833
1531156423;4465600;51833
1531156435;4465600;51833
1531156446;4465600;51833
1531156456;4465600;51833
1531156467;4465600;51833
1531156478;4466200;51884
1531156482;4466300;51889
1531156492;4466400;51900
1531156497;4466400;51900
1531156518;4466800;51917
1531156530;4466900;51923
1531156749;4466900;51923
1531156760;4466900;51923
1531156771;4466900;51923
1531156784;4466900;51923
1531156789;4466900;51923
1531156795;4467700;52007
1531156796;4467700;52007
1531156833;4468100;52035
1531156837;4468200;52040
1531156848;4468400;52057
1531156871;4468700;52068
1531156873;4468700;52080
1531156884;4468800;52080
1531156904;4469100;52102
1531156931;4469300;52113
1531178552;4469300;52113
1531200172;4469300;52113
1531201117;4469300;52113
1531201117;4469300;52113
1531201126;4469400;52124
1531201130;4469400;52124
1531201149;4469400;52130
1531201153;4469400;52130
1531201206;4469400;52130
1531201217;4469400;52130
1531201228;4469400;52130
1531201239;4469400;52130
1531201249;4469400;52130
1531201262;4469400;52130
1531201273;4469400;52130
1531201284;4469400;52130
1531201295;4469400;52130
1531201306;4469400;52130
1531201317;4469400;52130
1531201328;4469400;52130
1531201339;4469400;52130
1531201350;4469400;52130
1531201355;4469400;52130
1531201415;4472200;52320
1531201475;4473000;52348
1531201525;4473600;52365
1531201545;4473600;52365
1531201556;4473600;52365
1531201567;4473600;52365
1531201578;4473600;52365
1531201589;4473600;52365
1531201600;4473600;52365
1531201611;4473600;52365
1531201622;4473600;52365
1531201633;4473600;52365
1531201634;4475400;52449
1531201646;4475500;52449
1531201647;4475500;52449
1531201663;4475500;52449
1531201674;4475500;52449
1531201685;4475500;52449
1531201696;4475500;52449
1531201707;4475500;52449
1531201709;4476300;52488
1531201769;4477300;52544
1531201828;4478200;52567
1531201841;4478300;52572
1531201874;4478300;52572
1531201885;4478300;52572
1531201962;4478300;52572
1531201973;4478300;52572
1531201984;4478300;52572
1531201995;4478300;52572
1531202006;4478300;52572
1531202012;4478300;52572
1531202016;4479100;52679
1531202025;4479200;52690
1531202031;4479300;52690
1531202086;4479800;52724
1531202110;4479800;52724
1531202113;4479800;52724
1531202117;4480000;52740
1531202122;4480100;52746
1531202125;4480100;52746
1531202184;4480900;52785
1531202213;4481200;52796
1531202215;4481200;52802
1531202232;4481400;52808
1531202233;4481400;52808
1531202236;4481400;52808
1531202248;4481600;52813
1531202305;4482500;52864
1531202364;4483600;52903
1531202403;4484200;52914
1531202415;4484200;52914
1531202426;4484200;52914
1531202437;4484200;52914
1531202448;4484200;52914
1531202459;4484200;52914
1531202463;4484200;52914
1531202523;4486000;53004
1531202579;4486900;53032
1531202593;4486900;53032
1531202604;4486900;53032
1531202612;4486900;53032
1531202672;4488300;53138
1531202732;4489700;53205
1531202746;4490000;53211
1531202749;4490100;53211
1531202752;4490100;53216
1531202755;4490200;53228
1531202762;4490300;53244
1531202811;4491200;53300
1531202815;4491200;53300
1531202818;4491300;53300
1531202878;4492300;53373
1531202938;4493700;53435
1531202998;4495000;53474
1531203058;4496300;53513
1531203118;4497600;53541
1531203134;4497800;53558
1531203138;4497900;53558
1531203197;4498700;53636
1531203257;4500000;53681
1531203317;4501300;53737
1531203350;4501900;53765
1531203361;4502100;53771
1531203378;4502500;53782
1531203417;4503300;53827
1531203425;4503500;53838
1531203441;4503800;53860
1531203473;4504600;53900
1531203496;4505100;53916
1531203525;4505800;53922
1531203552;4506400;53933
1531203559;4506600;53939
1531203578;4507000;53950
1531203636;4508200;53995
1531203655;4508600;54006
1531203713;4510000;54079
1531203773;4511400;54152
1531203833;4512900;54208
1531203891;4514600;54342
1531203951;4516800;54409
1531204011;4519000;54532
1531204071;4520900;54611
1531204131;4523100;54756
1531204191;4525400;54868
1531204251;4527800;55031
1531204311;4530100;55165
1531204372;4532500;55316
1531204432;4534900;55468
1531204492;4536900;55552
1531204552;4539200;55731
1531204612;4541600;55837
1531204672;4544000;55988
1531204732;4546500;56207
1531204792;4549000;56280
1531204852;4551500;56453
1531204912;4553900;56588
1531204972;4556500;56789
1531205014;4558300;56907
1531205074;4560700;57030
1531205134;4562900;57142
1531205194;4565000;57271
1531205254;4567200;57405
1531205315;4569500;57590
1531205375;4571800;57792
1531205414;4573400;57909
1531205428;4573900;57920
1531205468;4575300;58032
1531205497;4576400;58077
1531205514;4577100;58116
1531205529;4577600;58139
1531205543;4578100;58189
1531205603;4580400;58352
1531205618;4580900;58385
1531205678;4582600;58570
1531205738;4584700;58811
1531205796;4586500;58968
1531205803;4586700;58996
1531205844;4587900;59113
1531205904;4589500;59203
1531205964;4591100;59298
1531205982;4591600;59304
1531206042;4593400;59354
1531206102;4595000;59421
1531206113;4595300;59427
1531206172;4596900;59455
1531206207;4597900;59477
1531206248;4599400;59567
1531206256;4599600;59572
1531206316;4601500;59651
1531206376;4603200;59696
1531206420;4604400;59724
1531206480;4606300;59830
1531206540;4608500;59920
1531206596;4610600;60009
1531206632;4611500;60032
1531206637;4611500;60032
1531206638;4611500;60032
1531206639;4611500;60032
1531206643;4611500;60037
1531206645;4611500;60037
1531206646;4611500;60037
1531206881;4611500;60037
1531206881;4611500;60037
1531206892;4611500;60037
1531206903;4611500;60037
1531206929;4612100;60155
1531206943;4612600;60188
1531207001;4614400;60289
1531207049;4616100;60390
1531207106;4618000;60480
1531207112;4618100;60480
1531207115;4618100;60480
1531207118;4618200;60480
1531207120;4618200;60480
1531207122;4618200;60480
1531207135;4618400;60485
1531207146;4618400;60485
1531207151;4618400;60485
1531207164;4618900;60524
1531207169;4619000;60524
1531207172;4619000;60524
1531207176;4619100;60524
1531207188;4619100;60524
1531207199;4619100;60524
1531207217;4619600;60575
1531207233;4619700;60575
1531207248;4619700;60575
1531207260;4619700;60575
1531207260;4619700;60575
1531207283;4620300;60614
1531207306;4620500;60614
1531207320;4620500;60614
1531207349;4620500;60614
1531207360;4620500;60614
1531207371;4620500;60614
1531208018;4620500;60614
1531208018;4620500;60614
1531208023;4620800;60642
1531208025;4620800;60642
1531208026;4620800;60642
1531208027;4620800;60648
1531208030;4620800;60648
1531208036;4620800;60648
1531208051;4620900;60659
1531208065;4620900;60659
1531208076;4620900;60659
1531208082;4620900;60659
1531208099;4621300;60704
1531208125;4621600;60715
1531208142;4621700;60720
1531208146;4621800;60726
1531208166;4622100;60754
1531208184;4622300;60765
1531208188;4622400;60771
1531208200;4622500;60804
1531208204;4622600;60821
1531208210;4622700;60838
1531208227;4623100;60860
1531208232;4623100;60866
1531208234;4623200;60866
1531208243;4623300;60888
1531208246;4623300;60894
1531208249;4623400;60900
1531208254;4623500;60911
1531208268;4623800;60967
1531208278;4624100;60978
1531208338;4625900;61045
1531208351;4626200;61056
1531208411;4627600;61068
1531208455;4628500;61079
1531208500;4629500;61107
1531208560;4630700;61140
1531208620;4631900;61191
1531208680;4633300;61230
1531208740;4634700;61280
1531208800;4636400;61398
1531208860;4638600;61504
1531208875;4639100;61516
1531208889;4639500;61527
1531208921;4640500;61600
1531208937;4641000;61622
1531208959;4641600;61628
1531208967;4641700;61633
1531208982;4642000;61644
1531208989;4642200;61650
1531209036;4643000;61678
1531209096;4643800;61717
1531209135;4644300;61745
1531209188;4645100;61784
1531209248;4646000;61807
1531209257;4646000;61807
1531209282;4646000;61807
1531209293;4646000;61807
1531209304;4646000;61807
1531209315;4646000;61807
1531209317;4646000;61807
1531209322;4646500;61846
1531209323;4646500;61846
1531209329;4646600;61846
1531209332;4646600;61846
1531209338;4646600;61846
1531209340;4646600;61846
1531209343;4646600;61846
1531209412;4646600;61846
1531209412;4646600;61846
1531209420;4646600;61857
1531209426;4646600;61857
1531209427;4646600;61863
1531209430;4646700;61863
1531209433;4646700;61863
1531209435;4646700;61868
1531209488;4647500;61924
1531209530;4648200;61947
1531209555;4648600;61958
1531209582;4649100;61975
1531209589;4649200;61975
1531209602;4649300;61975
1531209645;4649300;61975
1531209656;4649300;61975
1531209667;4649300;61975
1531209678;4649300;61975
1531209689;4649300;61975
1531209700;4649300;61975
1531209711;4649300;61975
1531209713;4649300;61975
1531209716;4650300;62064
1531209761;4651100;62104
1531209762;4651100;62109
1531209765;4651200;62132
1531209804;4652100;62188
1531209829;4652400;62199
1531209850;4652400;62199
1531209861;4652400;62199
1531209871;4652400;62199
1531209877;4652400;62199
1531209919;4653400;62294
1531209960;4654200;62333
1531210020;4655300;62356
1531210042;4655600;62378
1531210044;4655700;62384
1531210049;4655700;62384
1531210053;4655700;62384
1531210077;4655700;62384
1531210230;4655700;62384
1531210241;4655700;62384
1531210251;4655700;62384
1531210289;4656700;62507
1531210328;4657300;62540
1531210357;4657700;62563
1531210390;4658200;62580
1531210408;4658400;62585
1531210446;4658400;62585
1531210457;4658400;62585
1531210468;4658400;62585
1531210479;4658400;62585
1531210488;4658400;62585
1531210519;4659500;62680
1531210562;4660400;62736
1531210577;4660700;62759
1531210584;4660900;62759
1531210586;4660900;62759
1531210589;4660900;62764
1531210591;4661000;62764
1531210593;4661000;62770
1531210595;4661000;62770
1531210597;4661000;62776
1531210646;4662500;62904
1531210687;4663800;63000
1531210747;4666000;63128
1531210783;4667200;63168
1531210843;4668500;63229
1531210903;4670000;63296
1531210963;4671300;63358
1531211023;4672500;63414
1531211069;4673600;63453
1531211130;4674800;63543
1531211190;4676400;63688
1531211198;4676700;63711
1531211258;4678900;63806
1531211276;4679400;63806
1531211283;4679500;63806
1531211285;4679500;63812
1531211297;4679600;63828
1531211301;4679700;63834
1531211329;4680100;63834
1531211333;4680200;63834
1531211337;4680300;63834
1531211345;4680300;63834
1531211350;4680400;63840
1531211379;4681000;63884
1531211381;4681000;63890
1531211433;4681800;63929
1531211434;4681800;63929
1531211440;4681800;63935
1531211442;4681800;63935
1531211458;4682000;63946
1531211460;4682000;63946
1531211463;4682000;63946
1531211466;4682000;63946
1531211468;4682000;63946
1531211470;4682000;63952
1531211480;4682100;63952
1531211488;4682100;63952
1531211500;4682100;63957
1531211535;4682100;63957
1531211705;4682100;63957
1531211708;4682100;63957
1531211716;4682300;64019
1531211718;4682300;64019
1531211723;4682300;64024
1531211741;4682300;64024
1531211742;4682300;64024
1531211761;4682700;64058
1531211798;4683200;64086
1531211811;4683400;64108
1531211828;4683700;64131
1531211836;4683700;64136
1531211839;4683800;64142
1531211852;4683900;64176
1531211856;4684000;64192
1531211862;4684100;64232
1531211874;4684500;64260
1531211880;4684600;64271
1531211882;4684600;64282
1531211887;4684700;64299
1531211889;4684700;64299
1531211891;4684800;64304
1531211898;4684900;64316
1531211913;4685300;64388
1531211973;4687100;64472
1531211997;4687600;64500
1531212023;4688200;64517
1531212084;4689600;64534
1531212144;4691000;64562
1531212204;4692300;64590
1531212264;4693500;64624
1531212324;4694800;64674
1531212384;4696000;64719
1531212444;4697900;64870
1531212504;4700000;64943
1531212515;4700500;64971
1531212528;4700900;64971
1531212558;4701800;65044
1531212574;4702400;65055
1531212595;4703000;65083
1531212620;4703500;65100
1531212667;4704300;65122
1531212697;4704700;65128
1531212717;4704700;65128
1531212728;4704700;65128
1531212729;4704700;65128
1531212788;4705700;65200
1531212838;4706400;65256
1531212898;4707500;65290
1531212915;4707600;65290
1531212916;4707600;65296
1531212947;4707600;65296
1531212951;4707600;65296
1531212961;4707900;65324
1531212963;4707900;65329
1531212970;4707900;65329
1531212976;4708000;65329
1531212977;4708000;65329
1531212978;4708000;65329
1531212982;4708000;65329
1531213182;4708000;65329
1531213182;4708000;65329
1531213185;4708000;65374
1531213187;4708000;65374
1531213191;4708000;65380
1531213192;4708000;65380
1531213195;4708000;65380
1531213197;4708000;65385
1531213200;4708000;65385
1531213202;4708100;65385
1531213204;4708100;65391
1531213234;4708500;65430
1531213235;4708500;65430
1531213273;4708500;65430
1531213284;4708500;65430
1531213295;4708500;65430
1531213307;4708500;65430
1531213317;4708500;65430
1531213317;4708500;65430
1531213347;4710000;65536
1531213374;4710400;65553
1531213434;4711300;65592
1531213460;4711700;65609
1531213505;4712600;65654
1531213517;4712900;65665
1531213527;4713100;65665
1531213529;4713100;65665
1531213531;4713200;65671
1531213533;4713200;65676
1531213535;4713200;65676
1531213538;4713300;65682
1531213539;4713300;65688
1531213594;4714800;65805
1531213630;4716000;65884
1531213690;4718000;65956
1531213741;4719400;66001
1531213800;4720800;66046
1531213860;4722100;66096
1531213920;4723300;66158
1531213981;4724500;66208
1531214041;4725800;66270
1531214101;4727100;66360
1531214161;4728600;66472
1531214171;4728900;66483
1531214232;4730800;66617
1531214245;4731200;66634
1531214263;4731600;66634
1531214272;4731700;66634
1531214275;4731700;66634
1531214276;4731700;66640
1531214287;4731800;66651
1531214293;4731900;66656
1531214300;4732000;66662
1531214317;4732300;66668
1531214324;4732400;66668
1531214328;4732500;66668
1531214344;4732600;66668
1531214347;4732600;66673
1531214372;4733200;66712
1531214378;4733200;66718
1531214432;4734000;66763
1531214435;4734000;66763
1531214439;4734100;66768
1531214441;4734100;66768
1531214459;4734200;66780
1531214461;4734200;66780
1531214521;4734200;66780
1531214533;4734200;66785
1531214544;4734200;66785
1531214559;4734200;66785
1531214559;4734200;66785
1531214564;4734400;66813
1531214566;4734400;66824
1531214595;4734800;66847
1531214638;4735200;66869
1531214651;4735300;66880
1531214673;4735700;66903
1531214687;4735800;66908
1531214688;4735800;66908
1531214706;4735800;66908
1531214717;4735800;66908
